reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,review_length,word_count,clean_text,rating_sentiment,ai_sentiment,ai_confidence
25e7d804-8f6a-416e-b186-c989c31f0d25,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,An awesome and easy platform for learning,2,0,6.91.4,2026-08-09 01:50:03,,,6.91.4,41,7,An awesome and easy platform for learning,negative,positive,0.941378116607666
6ee66949-2c89-42c9-9b09-9b61f3c45a7f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it is not free soo that set l don't want to pay and l discover new app which doesn't require money it's name is lingodeer go and try it,1,0,,2026-08-09 01:49:03,,,,135,29,it is not free soo that set l don't want to pay and l discover new app which doesn't require money it's name is lingodeer go and try it,negative,negative,0.48854097723960876
cd7af62b-15f6-49c9-9180-ea423c9aafe7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,because I almost can make music Duolingo id the biggest fan of all time like there is the cherreters most important cherreter is Duolingo,5,0,6.89.4,2026-08-09 01:48:51,,,6.89.4,137,24,because I almost can make music Duolingo id the biggest fan of all time like there is the cherreters most important cherreter is Duolingo,positive,positive,0.716664731502533
9c381b6a-bb39-4c53-b5e4-7aa60d6cfebe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fantastic,5,0,6.90.3,2026-08-09 01:43:27,,,6.90.3,9,1,fantastic,positive,positive,0.9299076795578003
d3e1698f-d8bb-45d2-8e30-946a292d5127,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Im learning so many words,5,0,6.91.4,2026-08-09 01:43:18,,,6.91.4,25,5,Im learning so many words,positive,positive,0.6439864635467529
b5408361-d3b6-43c1-8355-83a93f1e9571,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,learn to communicate other,5,0,6.91.4,2026-08-09 01:42:19,,,6.91.4,26,4,learn to communicate other,positive,positive,0.6709226369857788
f56fdbaf-fda7-444a-a547-1ed6f58476dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Duolingo helps me refresh my French levels,5,0,6.90.3,2026-08-09 01:41:43,,,6.90.3,42,7,Duolingo helps me refresh my French levels,positive,positive,0.7064957618713379
bcc49cca-0cc1-4dd1-bc69-2ac1a06d30cb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Duolingo is helping me a lot but whenever I forget my lesson when I check it gives me a creepy face,4,0,6.42.6,2026-08-09 01:41:14,,,6.42.6,99,21,Duolingo is helping me a lot but whenever I forget my lesson when I check it gives me a creepy face,positive,negative,0.5154151320457458
a19e90d3-cf18-4867-91f2-bc272b56887d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is an nice app for kids and I learned Spanish tu papa means my dad,5,0,6.91.4,2026-08-09 01:40:42,,,6.91.4,71,16,this is an nice app for kids and I learned Spanish tu papa means my dad,positive,positive,0.9674772024154663
3c50a59e-3654-495c-880c-8c8e5042f43f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good app,5,0,6.91.4,2026-08-09 01:40:36,,,6.91.4,13,3,very good app,positive,positive,0.9790935516357422
56d9ab37-cffc-491e-92ee-a2648f3f1df4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it actully teches you,5,0,6.91.4,2026-08-09 01:39:36,,,6.91.4,21,4,it actully teches you,positive,positive,0.5136885643005371
cccf8b0d-5af4-4b16-bdd5-c2b0720a2741,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I do the lessons daily and the only really frustrating things are, sometimes you do not get credit for the daily quests you completed, there is no way I can find to contact customer support, and the app freezes a lot after a lesson and ad. Months later and it is still doing it. 8 days into the month an I have already list credit 3 times.",2,1,5.101.14,2026-08-09 01:38:26,,,5.101.14,339,67,"I do the lessons daily and the only really frustrating things are, sometimes you do not get credit for the daily quests you completed, there is no way I can find to contact customer support, and the app freezes a lot after a lesson and ad. Months later and it is still doing it. 8 days into the month an I have already list credit 3 times.",negative,negative,0.5004991888999939
3b091270-e9a1-4a7c-862d-5134b6de1ac6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"very fun and informative. like how it takes its time for you to practice. especially the little reminder, it tells you u have to practice or you'll lose everything ( just your streak) but it helps me to keep track on practicing, overall great app!",5,0,6.91.4,2026-08-09 01:36:09,,,6.91.4,247,45,"very fun and informative. like how it takes its time for you to practice. especially the little reminder, it tells you u have to practice or you'll lose everything ( just your streak) but it helps me to keep track on practicing, overall great app!",positive,positive,0.8805699944496155
855318d1-4874-45f7-9fde-6982a206db01,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The learning is fun and intuitive but the problem is one time we got a Max family plan subscription free trial for one week but what happened was they only gave us two days free and then they charged us $240. I'm pretty sure this is against the law. I am very frustrated and I needed that money. The worst part is there is no way to contact them if a problem arises through a phone number.,1,1,6.91.4,2026-08-09 01:35:59,,,6.91.4,389,77,The learning is fun and intuitive but the problem is one time we got a Max family plan subscription free trial for one week but what happened was they only gave us two days free and then they charged us $240. I'm pretty sure this is against the law. I am very frustrated and I needed that money. The worst part is there is no way to contact them if a problem arises through a phone number.,negative,negative,0.8998678922653198
6fbfecf9-4ef4-4327-8519-2c47d17d7667,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its so good its a perfect app,4,0,6.91.4,2026-08-09 01:34:36,,,6.91.4,29,7,its so good its a perfect app,positive,positive,0.9790717959403992
6591659c-3b74-4a44-9158-cad6b4e0bf33,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,MWAAAAAAAAAAAAAAAH for my young brother 🥳😍,5,0,,2026-08-09 01:34:12,,,,42,6,MWAAAAAAAAAAAAAAAH for my young brother 🥳😍,positive,positive,0.7339155077934265
f7643488-4aec-4f74-aee3-9c32e1f79329,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great too learn chess,5,0,6.91.4,2026-08-09 01:30:13,,,6.91.4,21,4,great too learn chess,positive,positive,0.9546809792518616
c3986bff-f31f-4465-b78c-af4527c97c86,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐ Amazing!!!!!!!!! I hod to wake up at 6~7:00,5,0,,2026-08-09 01:29:18,,,,89,9,⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐ Amazing!!!!!!!!! I hod to wake up at 6~7:00,positive,positive,0.9678063988685608
f5838553-b3f9-4f49-9d9c-35c047d1f7eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muhammad Usama Exactly It's easy to use and learn any kind of language,5,0,6.91.4,2026-08-09 01:26:41,,,6.91.4,70,13,Muhammad Usama Exactly It's easy to use and learn any kind of language,positive,positive,0.7321931719779968
bcfb4457-6276-4153-b841-c40e07d23da3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,حلو اوي ♥️,5,0,6.91.4,2026-08-09 01:26:09,,,6.91.4,10,3,حلو اوي ♥️,positive,positive,0.5167294144630432
639fabd3-0dbe-4d36-8505-b8ff5bb20c49,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wonderful app to learn a new language. I'm in love with it 😍.,5,0,6.90.3,2026-08-09 01:24:56,,,6.90.3,61,13,Wonderful app to learn a new language. I'm in love with it 😍.,positive,positive,0.9609736204147339
0d83351c-2c41-4e54-8a99-0d73043d56d0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great learning app,5,0,6.91.4,2026-08-09 01:24:19,,,6.91.4,18,3,great learning app,positive,positive,0.9380714297294617
545c67ce-4c56-451e-b26a-3a0a5f16439c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's just fun to learn new language,5,0,6.91.4,2026-08-09 01:24:12,,,6.91.4,35,7,it's just fun to learn new language,positive,positive,0.7935001850128174
3bd12d4c-11b1-4b15-8aa4-873cdd142766,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a great tool to learn English yourself,5,0,6.91.4,2026-08-09 01:19:25,,,6.91.4,43,8,It's a great tool to learn English yourself,positive,positive,0.9769641757011414
e6643009-b3fb-452d-ae5d-70de5f51c464,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,make's learning fun,5,0,6.91.4,2026-08-09 01:18:30,,,6.91.4,19,3,make's learning fun,positive,positive,0.7536652088165283
0e4593bd-9d0c-4244-a6cd-f2342f0925a9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super,5,0,6.91.4,2026-08-09 01:17:13,,,6.91.4,5,1,super,positive,positive,0.9201449155807495
018fec75-4f4e-4483-adf9-50533f65fbd5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This amazing language and learning system they use powerful strategy ,peoples learn like entertainment . i love it.",5,0,6.91.4,2026-08-09 01:16:42,,,6.91.4,115,18,"This amazing language and learning system they use powerful strategy ,peoples learn like entertainment . i love it.",positive,positive,0.9830758571624756
f9f2d9d8-24be-4d0e-852e-fc1a8b84925a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Horrible it won't let me cancel my trial and I'm not interested....please dont try the trial because they are trying to charge you even if you are not interested. Now all of a sudden I'm not signed into cancel.,1,1,,2026-08-09 01:16:06,,,,210,39,Horrible it won't let me cancel my trial and I'm not interested....please dont try the trial because they are trying to charge you even if you are not interested. Now all of a sudden I'm not signed into cancel.,negative,negative,0.7739675641059875
f8602812-4658-4580-8891-d64359f19134,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best for learn any language with enjoy,5,0,6.91.4,2026-08-09 01:13:24,,,6.91.4,38,7,best for learn any language with enjoy,positive,positive,0.9162587523460388
590e60dc-06c8-449e-bfb3-a91c6405aaad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,عالی,5,0,6.91.4,2026-08-09 01:12:29,,,6.91.4,4,1,عالی,positive,positive,0.7427003979682922
09e22c89-dd51-43bb-88cf-08c844037750,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm really learning Korean super fast I love it so much and it's so calm thank u Duolingo,5,0,6.91.4,2026-08-09 01:10:55,,,6.91.4,89,18,I'm really learning Korean super fast I love it so much and it's so calm thank u Duolingo,positive,positive,0.9267701506614685
0e8b86d6-52ed-42f7-910c-18bc7350a24e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a very good app,5,0,6.63.4,2026-08-09 01:09:13,,,6.63.4,20,5,It's a very good app,positive,positive,0.9827271103858948
c5f31a4f-a747-4aec-a98c-9ec05da91f79,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,big smart 🤓,5,0,6.91.4,2026-08-09 01:07:08,,,6.91.4,11,3,big smart 🤓,positive,positive,0.8861733078956604
dbe43eff-e0bf-47e1-af00-f1848cb426a7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like Duolingo,5,0,6.91.4,2026-08-09 01:06:16,,,6.91.4,15,3,I like Duolingo,positive,positive,0.5747458934783936
4c5b6a3e-a533-4428-b624-ca61332c2c05,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,iam leaning swahili,5,0,5.121.15,2026-08-09 01:05:12,,,5.121.15,19,3,iam leaning swahili,positive,positive,0.5094239115715027
5340204d-fa50-4f0e-83ef-0441d2518332,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excelente,5,0,6.91.4,2026-08-09 01:04:46,,,6.91.4,9,1,excelente,positive,positive,0.9788607954978943
7f2f9e9f-6586-400e-877b-466c630f617e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I LOVE it 😍💓 it's fun and I've learned so many new words in french,5,0,6.91.4,2026-08-09 01:03:14,,,6.91.4,66,15,I LOVE it 😍💓 it's fun and I've learned so many new words in french,positive,positive,0.8872538208961487
bb8d02b7-ef3e-44ed-a1a6-a8549d7029a0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app has a fun way of teaching new languages. the only downside of this app,5,0,6.91.4,2026-08-09 01:02:45,,,6.91.4,79,16,this app has a fun way of teaching new languages. the only downside of this app,positive,positive,0.6349881887435913
6357639d-c668-476e-bb82-84b57a1e0c3d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app, lessons are quick and great if you don't have a lot of free time during the day",5,0,6.91.4,2026-08-09 01:01:39,,,6.91.4,90,19,"Great app, lessons are quick and great if you don't have a lot of free time during the day",positive,positive,0.8776540756225586
eac36596-3a88-44b0-b731-7c23b8a52cdb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super app,3,0,6.91.4,2026-08-09 00:57:29,,,6.91.4,9,2,super app,neutral,positive,0.8761512041091919
e9283188-68fa-44f9-aef9-3d5ad4435b5a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love this app! Just as they said it, it's fun and effective. It pushes you to stay on streak. This builds a study discipline. I love it!",5,0,6.91.4,2026-08-09 00:57:14,,,6.91.4,136,27,"Love this app! Just as they said it, it's fun and effective. It pushes you to stay on streak. This builds a study discipline. I love it!",positive,positive,0.9802843928337097
86a4cd24-d13d-4981-8289-2508f278c1d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is useful, but paid",3,0,6.91.4,2026-08-09 00:56:16,,,6.91.4,24,5,"This is useful, but paid",neutral,positive,0.6492334008216858
42f9d39d-8611-42df-9a00-d21a070efc62,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lessons are super easy and super short,5,0,6.91.4,2026-08-09 00:55:33,,,6.91.4,38,7,lessons are super easy and super short,positive,positive,0.8904055953025818
afd309d9-e7cc-41b5-8f5b-03008c658141,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,exceptional,5,0,6.91.4,2026-08-09 00:53:27,,,6.91.4,11,1,exceptional,positive,positive,0.4886412024497986
2cbde87f-26ca-41c1-9ffe-07b40078d132,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app ever for learning languages,5,0,6.91.4,2026-08-09 00:52:51,,,6.91.4,36,6,best app ever for learning languages,positive,positive,0.889920175075531
4d31ac42-d631-4158-bc10-c576241c07de,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,okay.....,4,0,6.91.4,2026-08-09 00:51:06,,,6.91.4,9,1,okay.....,positive,positive,0.39882054924964905
25ce9c87-e9f4-4f3e-aba8-7b7bc6e4d5eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good👍,4,0,,2026-08-09 00:47:48,,,,5,1,good👍,positive,positive,0.41610413789749146
cd399f4f-df38-4667-8eaa-b95926198423,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its good but I've been trying to learn Spanish for 3 montha and learning almost nothing but now im learning German and its good,4,0,6.91.4,2026-08-09 00:47:07,,,6.91.4,127,24,its good but I've been trying to learn Spanish for 3 montha and learning almost nothing but now im learning German and its good,positive,positive,0.7081796526908875
670e5788-7552-485a-a5da-80eeed9f178e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,جربو تطبيق و والله انه روعه,5,0,6.91.4,2026-08-09 00:46:56,,,6.91.4,27,6,جربو تطبيق و والله انه روعه,positive,positive,0.4946984052658081
a50079ff-0c56-44b3-a724-b8f455c11749,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's so much fun and easy to learn,5,0,6.91.4,2026-08-09 00:45:12,,,6.91.4,34,8,it's so much fun and easy to learn,positive,positive,0.9132891297340393
1731076b-054c-4525-9d7c-cfed07b32704,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love it,5,0,6.91.4,2026-08-09 00:44:18,,,6.91.4,9,3,i love it,positive,positive,0.9809946417808533
443528fe-c02c-46a2-ac37-9aa2036940ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I hate it a little cuz of super duolingo money money every time,5,0,6.91.4,2026-08-09 00:42:40,,,6.91.4,63,13,I hate it a little cuz of super duolingo money money every time,positive,negative,0.9373133778572083
2de2189f-7cb5-47d4-b732-ec3895473e33,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it was Sach as a very good thing for study I love it thank you so much Duolingo,5,0,6.91.4,2026-08-09 00:42:17,,,6.91.4,79,18,it was Sach as a very good thing for study I love it thank you so much Duolingo,positive,positive,0.9682633876800537
8e0888ea-5d44-4571-a912-6de560eb296f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,1,0,6.91.4,2026-08-09 00:42:10,,,6.91.4,4,1,good,negative,positive,0.9778190851211548
8d782996-7d16-46aa-a94e-5caf158c5c66,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very beautiful app,5,0,6.91.4,2026-08-09 00:41:44,,,6.91.4,18,3,Very beautiful app,positive,positive,0.9693943858146667
2a6046e9-6a43-4280-aa44-fd290e90ec77,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is so good,4,0,6.91.4,2026-08-09 00:40:34,,,6.91.4,19,5,this app is so good,positive,positive,0.9582529067993164
686cace9-3587-4626-a5cc-d3a94889e5ba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best app ever,4,0,,2026-08-09 00:39:53,,,,13,3,Best app ever,positive,positive,0.917086124420166
a7421726-1516-4814-bdd0-3bae36bc4135,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,help me learn Japanese time watch one piece,5,0,6.91.4,2026-08-09 00:36:41,,,6.91.4,43,8,help me learn Japanese time watch one piece,positive,positive,0.780457615852356
0608a89d-5153-43ee-9e2a-2a486a1f0b84,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not bad 😔,1,0,6.91.4,2026-08-09 00:36:16,,,6.91.4,9,3,not bad 😔,negative,positive,0.6314831972122192
02169524-fc3e-4b28-8ab2-0c90cdca24e4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this energy is dumb I miss old dueling where I could learn a language without having to pay for it.,2,0,6.91.4,2026-08-09 00:35:32,,,6.91.4,99,20,this energy is dumb I miss old dueling where I could learn a language without having to pay for it.,negative,negative,0.9011977314949036
e9528319-ba4b-4cd6-b317-51824d88b732,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great,5,0,6.91.4,2026-08-09 00:32:24,,,6.91.4,5,1,great,positive,positive,0.9804813265800476
2e43c26c-f817-41c6-a7e5-33e2a0ee53ae,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's a great app for learning but it doesn't open for me,2,0,6.91.4,2026-08-09 00:32:07,,,6.91.4,56,12,it's a great app for learning but it doesn't open for me,negative,positive,0.5811420679092407
6f4b9254-cce6-4aa4-95bd-44bcaeddc108,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,6.91.4,2026-08-09 00:31:06,,,6.91.4,4,1,nice,positive,positive,0.9762179851531982
2a348a0c-5f82-4a11-9b31-6323a4098812,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's good,5,0,6.91.4,2026-08-09 00:30:17,,,6.91.4,9,2,it's good,positive,positive,0.9834764003753662
